user_id,product_id,label,prediction,probability,product_name
6118,11755,1.0,1.0,"[0.25097729347240866,0.7490227065275914]",Chili Powder
6118,14462,0.0,1.0,"[0.49855135241856924,0.5014486475814308]",Sliced Black Olives
6118,6291,1.0,1.0,"[0.49650340537383325,0.5034965946261667]",Ezekiel 4:9 Flax Sprouted Grain Bread
6183,17948,0.0,1.0,"[0.32923123290403616,0.6707687670959639]",Frozen Organic Wild Blueberries
6186,24810,1.0,1.0,"[0.32993181505910185,0.6700681849408981]",Organic Lightly Salted Brown Rice Cakes
6186,1940,1.0,1.0,"[0.49151460134826874,0.5084853986517313]",Organic 2% Reduced Fat Milk
6210,13629,0.0,1.0,"[0.2500646670087574,0.7499353329912426]",Organic Snipped Green Beans
6210,26769,1.0,1.0,"[0.3301490754445589,0.6698509245554412]",Organic Unrefined Coconut Oil
6246,21938,1.0,1.0,"[0.10490647821810717,0.8950935217818928]",Green Bell Pepper
6246,13176,0.0,1.0,"[0.11225771679990933,0.8877422832000906]",Bag of Organic Bananas
6246,13176,1.0,1.0,"[0.11225771679990933,0.8877422832000906]",Bag of Organic Bananas
6246,12075,1.0,1.0,"[0.1236211571975141,0.8763788428024859]",Spicy Hummus
6246,2086,0.0,1.0,"[0.49639726026785075,0.5036027397321492]",Sustainably Soft Bath Tissue
6250,196,1.0,1.0,"[0.059649144685020264,0.9403508553149797]",Soda
6250,13176,1.0,1.0,"[0.06305525415659465,0.9369447458434054]",Bag of Organic Bananas
6250,30720,1.0,1.0,"[0.25168403585717086,0.7483159641428292]",Sugar Snap Peas
6253,46676,1.0,1.0,"[0.49179438153283206,0.5082056184671679]",Total 0% Nonfat Greek Yogurt
6303,12341,1.0,1.0,"[0.3400989095702995,0.6599010904297005]",Hass Avocados
6373,40299,1.0,1.0,"[0.34290585316406613,0.6570941468359339]",Soft Taco Flour Tortillas
6395,28373,1.0,1.0,"[0.19970485070942243,0.8002951492905775]",Original Rotisserie Chicken
6399,47209,0.0,1.0,"[0.08309971289141646,0.9169002871085835]",Organic Hass Avocado
6399,21938,1.0,1.0,"[0.15563895521891818,0.8443610447810819]",Green Bell Pepper
6399,27900,1.0,1.0,"[0.19970485070942243,0.8002951492905775]",Vegan Apple Maple Breakfast Sausage
6399,8163,1.0,1.0,"[0.2521130447846282,0.7478869552153717]",Alfredo Cheezy Mac
6399,1244,0.0,1.0,"[0.49746974392798443,0.5025302560720155]",Organic Orange Bell Pepper
6399,38205,0.0,1.0,"[0.49746974392798443,0.5025302560720155]",Cheddar Cheezy Mac
6427,23430,1.0,1.0,"[0.12421128526753572,0.8757887147324643]",Sheep Milk Vanilla Yogurt
6427,10492,1.0,1.0,"[0.169862586810972,0.830137413189028]",Coconut Milk
6427,45007,1.0,1.0,"[0.17070065673939416,0.8292993432606058]",Organic Zucchini
6427,37158,1.0,1.0,"[0.1986574172111695,0.8013425827888305]",Chicken & Maple Breakfast Sausage
6427,37646,1.0,1.0,"[0.2498692554798021,0.7501307445201979]",Organic Gala Apples
6427,10749,1.0,1.0,"[0.2498692554798021,0.7501307445201979]",Organic Red Bell Pepper
6427,26882,0.0,1.0,"[0.3334048630261434,0.6665951369738565]",Russet Potatoes
6427,48620,1.0,1.0,"[0.49855135241856924,0.5014486475814308]",Organic Sharp Cheddar Cheese
6485,33568,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Fresh Tilapia Fillet
6485,33791,0.0,1.0,"[0.10214481830682604,0.8978551816931739]",Raspberry on the Bottom Nonfat Greek Yogurt
6485,31683,0.0,1.0,"[0.15415966228335462,0.8458403377166454]",Original No Pulp 100% Florida Orange Juice
6485,28127,1.0,1.0,"[0.16816119842262872,0.8318388015773712]",Flat Fillet Anchovies in Olive Oil with Salt Added
6485,18603,1.0,1.0,"[0.2566645937426411,0.7433354062573589]",Olive & Garlic Tapenade
6490,35221,1.0,1.0,"[0.1069676900323677,0.8930323099676323]",Lime Sparkling Water
6490,6069,1.0,1.0,"[0.1236211571975141,0.8763788428024859]",Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars
6496,15392,1.0,1.0,"[0.19798910766063377,0.8020108923393663]",Organic Mayonnaise
6496,10798,1.0,1.0,"[0.2513281535533323,0.7486718464466677]",Organic Salted Individually Wrapped Quarters Butter
6511,13176,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Bag of Organic Bananas
6511,17600,1.0,1.0,"[0.15563895521891818,0.8443610447810819]","YoKids Squeezers Organic Low-Fat Yogurt, Strawberry"
6511,22935,1.0,1.0,"[0.15563895521891818,0.8443610447810819]",Organic Yellow Onion
6511,41844,1.0,1.0,"[0.1986574172111695,0.8013425827888305]",Honey Nut Cheerios
6511,29941,0.0,1.0,"[0.34388136876632464,0.6561186312336753]",Red Plums
6519,40091,1.0,1.0,"[0.12289102678954421,0.8771089732104558]",Seasoned Black Beans
6519,43621,1.0,1.0,"[0.33244400858304884,0.6675559914169511]",Chik'n Patties
6542,44449,0.0,1.0,"[0.4964280242135251,0.503571975786475]",Organic Tomato Sauce
6546,21137,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Organic Strawberries
6546,13535,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Organic Medium Salsa
6546,39275,1.0,1.0,"[0.15563895521891818,0.8443610447810819]",Organic Blueberries
6546,9741,1.0,1.0,"[0.15415966228335462,0.8458403377166454]",Cheese Pizza
6546,43122,1.0,1.0,"[0.17146201741079808,0.8285379825892019]",Organic Bartlett Pear
6546,40706,0.0,1.0,"[0.2498692554798021,0.7501307445201979]",Organic Grape Tomatoes
6546,48628,1.0,1.0,"[0.3334048630261434,0.6665951369738565]",Organic Whole Wheat Bread
6546,48182,1.0,1.0,"[0.49855135241856924,0.5014486475814308]",Gluten Free Spinach Cakes
6546,24841,1.0,1.0,"[0.49855135241856924,0.5014486475814308]",Aged White Cheddar Baked Rice & Corn Puffs Gluten Free Lunch Packs
6586,15290,0.0,1.0,"[0.2500646670087574,0.7499353329912426]",Orange Bell Pepper
6599,1463,1.0,1.0,"[0.12541643390988041,0.8745835660901196]",Organic Milk
6599,30233,1.0,1.0,"[0.12541643390988041,0.8745835660901196]",Organic Large Brown Grade AA Cage Free Eggs
6599,29051,1.0,1.0,"[0.4948801331865036,0.5051198668134964]",Mild Fruit Toddler Training Toothpaste
6599,39190,0.0,1.0,"[0.49542185028297486,0.5045781497170252]",Vanilla Unsweetened Almond Milk
6614,12904,0.0,1.0,"[0.4950110090930918,0.5049889909069082]",Pure Zero Cola
6636,8536,1.0,1.0,"[0.2513281535533323,0.7486718464466677]",Green Leaf Shreds
6636,34459,0.0,1.0,"[0.49383850726358086,0.5061614927364191]",Cavity Protection Regular Toothpaste Gel 6.4 Oz Dentifrice
6645,45007,1.0,1.0,"[0.2490591967622722,0.7509408032377278]",Organic Zucchini
6645,34590,1.0,1.0,"[0.49746974392798443,0.5025302560720155]",Pitted Dates
6645,21850,0.0,1.0,"[0.49746974392798443,0.5025302560720155]",Waffle Cut Sweet Potato Seasoned Fries
6649,22288,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Lemongrass Coconut Chicken
6649,31210,1.0,1.0,"[0.11171713574447298,0.888282864255527]",Philadelphia Reduced Fat Cream Cheese Spread
6651,27418,1.0,1.0,"[0.1210211346686708,0.8789788653313292]",Storage Bags
6651,35855,1.0,1.0,"[0.2508700613608203,0.7491299386391796]",Unbleached All-Purpose Flour
6651,29141,1.0,1.0,"[0.33244400858304884,0.6675559914169511]",Pomegranate and Lemon Verbena Body Wash
6651,10781,0.0,1.0,"[0.4948801331865036,0.5051198668134964]",Coconut Milk Nourishing Shampoo
6651,30638,0.0,1.0,"[0.49746974392798443,0.5025302560720155]",White Paper Towels
6651,31066,0.0,1.0,"[0.4948801331865036,0.5051198668134964]",Aluminum Foil
6674,26124,0.0,1.0,"[0.48645014794483205,0.513549852055168]",Tartar Protection Whitening Toothpaste Cool Mint Paste
6679,46522,0.0,1.0,"[0.4949143445407659,0.5050856554592341]",Spaghetti Pasta
6681,21903,1.0,1.0,"[0.32849436868857906,0.6715056313114209]",Organic Baby Spinach
6682,23458,1.0,1.0,"[0.11158615559462905,0.888413844405371]",Creamy milk chocolate with crisped rice. Chocolate Candy bar
6682,16965,1.0,1.0,"[0.2500877458441325,0.7499122541558675]",Chocolate Ice Cream
6698,16521,0.0,1.0,"[0.49746974392798443,0.5025302560720155]",Walnut Halves & Pieces
6699,21137,1.0,1.0,"[0.19711850567742828,0.8028814943225717]",Organic Strawberries
6733,49235,1.0,1.0,"[0.06753953222380561,0.9324604677761944]",Organic Half & Half
6733,49235,1.0,1.0,"[0.06753953222380561,0.9324604677761944]",Organic Half & Half
6733,22825,1.0,1.0,"[0.12485066196667122,0.8751493380333288]",Organic D'Anjou Pears
6733,44987,1.0,1.0,"[0.15563895521891818,0.8443610447810819]",Heavy Whipping Cream
6733,37766,1.0,1.0,"[0.25168403585717086,0.7483159641428292]",XL Emerald White Seedless Grapes
6733,20738,1.0,1.0,"[0.34388136876632464,0.6561186312336753]",Plain Bagels
6733,28199,1.0,1.0,"[0.34291405637414424,0.6570859436258558]","Clementines, Bag"
6733,11452,0.0,1.0,"[0.34388136876632464,0.6561186312336753]",Honey Dijon Potato Chips
6735,35221,1.0,1.0,"[0.1554654925281321,0.8445345074718679]",Lime Sparkling Water
6735,26620,1.0,1.0,"[0.2500646670087574,0.7499353329912426]",Peach Pear Flavored Sparkling Water
6735,46105,1.0,1.0,"[0.49746974392798443,0.5025302560720155]",Gluten Free Dark Chocolate Brownie Bites
6742,32163,1.0,1.0,"[0.123592138956746,0.876407861043254]",Hot Salsa
6742,7234,1.0,1.0,"[0.16594434378396525,0.8340556562160347]",Light & Fit Crunch Strawberry Cheesecake Yogurt
6742,23082,0.0,1.0,"[0.19970485070942243,0.8002951492905775]",2% Chocolate Milk
6777,36307,1.0,1.0,"[0.49746974392798443,0.5025302560720155]",Milano Double Chocolate Cookies
6790,24852,0.0,1.0,"[0.48941127153692143,0.5105887284630786]",Banana
6817,14536,1.0,1.0,"[0.49746974392798443,0.5025302560720155]",Natural Goodness 33% Less Sodium Chicken Broth
6817,19519,1.0,1.0,"[0.4948801331865036,0.5051198668134964]",Organic Bay Leaves
6883,22819,1.0,1.0,"[0.2521130447846282,0.7478869552153717]",Organic Medium Chili
6883,5692,0.0,1.0,"[0.33244400858304884,0.6675559914169511]",Cinnamon & Spice Instant Oatmeal
6883,39160,0.0,1.0,"[0.33244400858304884,0.6675559914169511]",Kefir Cultured Strawberry Milk Drink
6883,39160,1.0,1.0,"[0.33244400858304884,0.6675559914169511]",Kefir Cultured Strawberry Milk Drink
7000,6656,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Organic California Style Sprouted Bread
7000,6656,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Organic California Style Sprouted Bread
7000,39877,0.0,1.0,"[0.10214481830682604,0.8978551816931739]",Organic Granny Smith Apple
7000,44397,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Organic European Style Sweet Unsalted Butter
7000,47209,1.0,1.0,"[0.10551732924124883,0.8944826707587512]",Organic Hass Avocado
7000,4097,1.0,1.0,"[0.10551732924124883,0.8944826707587512]",Whole Grain Loaf
7000,45866,0.0,1.0,"[0.15500764031082595,0.8449923596891741]",Fig Newmans Fruit Filled Cookies
7000,40691,1.0,1.0,"[0.1689229637469058,0.8310770362530941]",Whole Jersey Milk Low Pasteurized
7000,26453,1.0,1.0,"[0.1984697465405337,0.8015302534594663]",Organic SprouTofu Royal Thai Baked Tofu
7000,27544,1.0,1.0,"[0.19742142443635816,0.8025785755636419]",Lemon Verbena Hand Soap
7000,27881,1.0,1.0,"[0.2506553318966807,0.7493446681033193]","Olives, Organic, Kalamata, Pitted"
7000,42828,1.0,1.0,"[0.24861486068982314,0.7513851393101769]",Whipped Cream Cheese
7000,5353,1.0,1.0,"[0.2506553318966807,0.7493446681033193]",Two Organic Cornmeal Pizza Crusts
7000,19057,1.0,1.0,"[0.3371617430970002,0.6628382569029998]",Organic Large Extra Fancy Fuji Apple
7000,24859,1.0,1.0,"[0.4955333478733663,0.5044666521266337]",Packaged Organic Apricots
7003,10132,1.0,1.0,"[0.11171713574447298,0.888282864255527]",Organic American Cheese Singles
7003,13176,0.0,1.0,"[0.12354252908380392,0.8764574709161961]",Bag of Organic Bananas
7003,37646,1.0,1.0,"[0.19645985121712162,0.8035401487828784]",Organic Gala Apples
7003,27454,1.0,1.0,"[0.2513281535533323,0.7486718464466677]",Organic Mini Sandwich Crackers Cheddar Cheese
7003,17021,1.0,1.0,"[0.2513281535533323,0.7486718464466677]",Baked Mini Beef Meatballs
7003,42265,1.0,1.0,"[0.24828065669789157,0.7517193433021084]",Organic Baby Carrots
7003,34126,1.0,1.0,"[0.24828065669789157,0.7517193433021084]",Organic Italian Parsley Bunch
7003,7952,1.0,1.0,"[0.4964280242135251,0.503571975786475]",Chicken & Apple Breakfast Sausage
7003,37594,1.0,1.0,"[0.4943802001173706,0.5056197998826294]",French Vanilla Yogurt
7018,31808,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Lemon-Lime 12 Pack Soda
7018,33007,1.0,1.0,"[0.16816119842262872,0.8318388015773712]",Peppermint Patties Candy
7018,25330,1.0,1.0,"[0.33244400858304884,0.6675559914169511]",Pecan Nut & Rice Cracker Snacks
7062,24838,1.0,1.0,"[0.11158615559462905,0.888413844405371]",Unsweetened Almondmilk
7062,24857,1.0,1.0,"[0.16816119842262872,0.8318388015773712]",Raspberry Filmjolk Non-Fat Drinkable Yogurt
7062,36082,1.0,1.0,"[0.169862586810972,0.830137413189028]",Organic Mango
7062,46969,1.0,1.0,"[0.19796956742451147,0.8020304325754886]",Organic Bosc Pear
7062,46709,0.0,1.0,"[0.34290585316406613,0.6570941468359339]",Gluten Free Old Fashioned Rolled Oats
7062,32299,1.0,1.0,"[0.3405755452352216,0.6594244547647784]",Dijon Mustard
7067,6291,0.0,1.0,"[0.3306285012257618,0.6693714987742382]",Ezekiel 4:9 Flax Sprouted Grain Bread
7077,22917,1.0,1.0,"[0.11171713574447298,0.888282864255527]",Kit's Organic Dark Chocolate Walnut Fruit & Nut Bar
7077,37646,1.0,1.0,"[0.12544581916834854,0.8745541808316515]",Organic Gala Apples
7077,14267,1.0,1.0,"[0.15415966228335462,0.8458403377166454]",Organic Refried Black Beans
7077,44632,1.0,1.0,"[0.33893074852406835,0.6610692514759317]",Sparkling Water Grapefruit
7077,36036,0.0,1.0,"[0.34109824239670106,0.6589017576032989]",Organic Orange Fruit Juice
7077,46667,0.0,1.0,"[0.49643712537359563,0.5035628746264044]",Organic Ginger Root
7079,11777,1.0,1.0,"[0.06753953222380561,0.9324604677761944]",Red Raspberries
7079,11777,0.0,1.0,"[0.06753953222380561,0.9324604677761944]",Red Raspberries
7079,21903,1.0,1.0,"[0.17147155441992654,0.8285284455800734]",Organic Baby Spinach
7079,13083,1.0,1.0,"[0.19934125222129842,0.8006587477787016]",Lowfat Small Curd Cottage Cheese
7079,17122,1.0,1.0,"[0.3420354037820477,0.6579645962179523]",Honeycrisp Apples
7079,31683,1.0,1.0,"[0.49855135241856924,0.5014486475814308]",Original No Pulp 100% Florida Orange Juice
7085,24535,1.0,1.0,"[0.15328071206065277,0.8467192879393473]",Plain Whole Milk Yogurt
7085,21137,1.0,1.0,"[0.17147155441992654,0.8285284455800734]",Organic Strawberries
7185,49235,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Organic Half & Half
7185,49235,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Organic Half & Half
7185,41950,1.0,1.0,"[0.12485066196667122,0.8751493380333288]",Organic Tomato Cluster
7185,41220,1.0,1.0,"[0.1708708468854093,0.8291291531145907]",Organic Romaine Lettuce
7185,41220,1.0,1.0,"[0.1708708468854093,0.8291291531145907]",Organic Romaine Lettuce
7185,23737,1.0,1.0,"[0.2521431141079378,0.7478568858920622]",Organic 100% Grapefruit  Juice
7185,13342,1.0,1.0,"[0.49965426389442885,0.5003457361055712]",Gluten Free Plain Bread
7185,41990,0.0,1.0,"[0.4975096100758225,0.5024903899241775]",Bagel Chips
7196,39928,1.0,1.0,"[0.2500646670087574,0.7499353329912426]",Organic Kiwi
7196,14678,1.0,1.0,"[0.3419398547459666,0.6580601452540333]",Organic Frozen Peas
7205,13702,1.0,1.0,"[0.1236211571975141,0.8763788428024859]",Good Seed Organic Thin Sliced Bread
7205,16589,1.0,1.0,"[0.1236211571975141,0.8763788428024859]",Plantain Chips
7205,13176,1.0,1.0,"[0.12544581916834854,0.8745541808316515]",Bag of Organic Bananas
7205,13176,1.0,1.0,"[0.12544581916834854,0.8745541808316515]",Bag of Organic Bananas
7205,21169,1.0,1.0,"[0.16601665936907764,0.8339833406309224]",Chile Picante Plantain Chips
7205,4656,1.0,1.0,"[0.169862586810972,0.830137413189028]",Raspberry Preserves
7205,24964,0.0,1.0,"[0.1978041277214131,0.8021958722785869]",Organic Garlic
7205,27521,1.0,1.0,"[0.1986574172111695,0.8013425827888305]",Organic Lacinato (Dinosaur) Kale
7205,1104,0.0,1.0,"[0.25292969060839793,0.747070309391602]",Plain Yogurt
7205,47626,1.0,1.0,"[0.2498692554798021,0.7501307445201979]",Large Lemon
7205,27104,0.0,1.0,"[0.34170536118273254,0.6582946388172675]",Fresh Cauliflower
7256,27845,1.0,1.0,"[0.1261594103462707,0.8738405896537293]",Organic Whole Milk
7256,34358,1.0,1.0,"[0.2500646670087574,0.7499353329912426]",Garlic
7256,21903,1.0,1.0,"[0.2490591967622722,0.7509408032377278]",Organic Baby Spinach
7273,4847,1.0,1.0,"[0.49746974392798443,0.5025302560720155]",Organic Low-Fat Medium Black Bean Chili
7310,40706,1.0,1.0,"[0.06260992701869657,0.9373900729813034]",Organic Grape Tomatoes
7310,30639,1.0,1.0,"[0.0636994437591345,0.9363005562408655]",Organic Orange Juice
7310,30639,1.0,1.0,"[0.0636994437591345,0.9363005562408655]",Organic Orange Juice
7310,27845,1.0,1.0,"[0.06993311606602351,0.9300668839339765]",Organic Whole Milk
7310,13176,1.0,1.0,"[0.06993311606602351,0.9300668839339765]",Bag of Organic Bananas
7310,13176,1.0,1.0,"[0.06993311606602351,0.9300668839339765]",Bag of Organic Bananas
7310,13176,1.0,1.0,"[0.06993311606602351,0.9300668839339765]",Bag of Organic Bananas
7310,13176,1.0,1.0,"[0.06993311606602351,0.9300668839339765]",Bag of Organic Bananas
7310,35633,1.0,1.0,"[0.07996662056204902,0.9200333794379509]",Chocolate Peanut Butter
7310,48720,1.0,1.0,"[0.07996662056204902,0.9200333794379509]",Shoestring Fries
7310,8174,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Organic Navel Orange
7310,15686,1.0,1.0,"[0.3334048630261434,0.6665951369738565]",Classic Pretzel Crackers
7310,42701,0.0,1.0,"[0.49747884531913916,0.5025211546808608]",Organic Sour Cream
7310,26620,1.0,1.0,"[0.49543095114482927,0.5045690488551707]",Peach Pear Flavored Sparkling Water
7337,6182,1.0,1.0,"[0.12421128526753572,0.8757887147324643]",Natural Artesian Bottled Water
7339,18573,0.0,1.0,"[0.2498734626434255,0.7501265373565745]",Spinach & Artichoke Ravioli
7339,9190,0.0,1.0,"[0.2543983324456443,0.7456016675543558]",Chicken & Vegetable Spring Rolls
7339,30824,1.0,1.0,"[0.3298055121564108,0.6701944878435893]",Boneless Fried Chicken
7339,15872,0.0,1.0,"[0.49449169302154505,0.505508306978455]",Celery Hearts
7339,44142,1.0,1.0,"[0.49341932576239195,0.506580674237608]",Red Onion
7403,39275,0.0,1.0,"[0.4950551614256886,0.5049448385743114]",Organic Blueberries
7421,19660,1.0,1.0,"[0.10415808293415141,0.8958419170658486]",Spring Water
7421,19660,1.0,1.0,"[0.10415808293415141,0.8958419170658486]",Spring Water
7453,21903,1.0,1.0,"[0.10415808293415141,0.8958419170658486]",Organic Baby Spinach
7453,16797,1.0,1.0,"[0.19524986691260374,0.8047501330873963]",Strawberries
7453,39275,1.0,1.0,"[0.2468495583202483,0.7531504416797516]",Organic Blueberries
7557,27845,1.0,1.0,"[0.07318465329485951,0.9268153467051405]",Organic Whole Milk
7557,27845,1.0,1.0,"[0.07318465329485951,0.9268153467051405]",Organic Whole Milk
7557,27845,1.0,1.0,"[0.07318465329485951,0.9268153467051405]",Organic Whole Milk
7557,42719,1.0,1.0,"[0.07360440538823405,0.9263955946117659]",Natural Premium Coconut Water
7557,42719,0.0,1.0,"[0.07360440538823405,0.9263955946117659]",Natural Premium Coconut Water
7557,27344,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Uncured Genoa Salami
7557,27344,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Uncured Genoa Salami
7557,2326,1.0,1.0,"[0.169862586810972,0.830137413189028]",Organic Blueberry Waffles
7565,24852,1.0,1.0,"[0.059649144685020264,0.9403508553149797]",Banana
7565,19584,1.0,1.0,"[0.07996662056204902,0.9200333794379509]",Dairy Pure 2% Milkfat Reduced Fat Milk
7565,5450,1.0,1.0,"[0.07996662056204902,0.9200333794379509]",Small Hass Avocado
7565,39928,1.0,1.0,"[0.08250446258092806,0.917495537419072]",Organic Kiwi
7565,32585,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Sprouted Wheat Cinnamon Raisin Bagels
7565,47196,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Snack Pack Classic Original Hommus With Chips
7565,28798,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Frozen Greek Yogurt Bars Blueberry
7565,28798,1.0,1.0,"[0.08309971289141646,0.9169002871085835]",Frozen Greek Yogurt Bars Blueberry
7565,26443,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Sesame Street Mini Cheese Ravioli
7565,21903,1.0,1.0,"[0.10490647821810717,0.8950935217818928]",Organic Baby Spinach
7565,48679,1.0,1.0,"[0.12485066196667122,0.8751493380333288]",Organic Garnet Sweet Potato (Yam)
7565,13417,1.0,1.0,"[0.1236211571975141,0.8763788428024859]",Strawberry Frozen Greek Yogurt Bars
7565,17949,1.0,1.0,"[0.25168403585717086,0.7483159641428292]",Mild Cheddar Cheese Sticks
7565,9390,1.0,1.0,"[0.25292969060839793,0.747070309391602]",Frozen Peaches
7565,10199,0.0,1.0,"[0.49855135241856924,0.5014486475814308]",Watermelon Agave Frozen Pops
7577,45007,1.0,1.0,"[0.4925000096002255,0.5074999903997746]",Organic Zucchini
7585,10537,0.0,1.0,"[0.4949143445407659,0.5050856554592341]",Organic Protein Unsweetened Vanilla Almond Milk
7717,9901,0.0,1.0,"[0.33244400858304884,0.6675559914169511]",Original Strawberry Banana Yogurt
7717,20754,1.0,1.0,"[0.49746974392798443,0.5025302560720155]",Mediterranean Mint Gelato
7734,7835,1.0,1.0,"[0.4964280242135251,0.503571975786475]",Tomato Basil Cooking Sauce
7760,24852,1.0,1.0,"[0.10551732924124883,0.8944826707587512]",Banana
7760,5750,1.0,1.0,"[0.12432584443093367,0.8756741555690664]",Total Plain Greek Strained Yogurt
7760,40310,1.0,1.0,"[0.19796956742451147,0.8020304325754886]",Oven Roasted Turkey Breast
7760,737,1.0,1.0,"[0.3301490754445589,0.6698509245554412]",100% Whole Wheat Flour Burrito Tortillas
7760,2823,1.0,1.0,"[0.33244400858304884,0.6675559914169511]",Whole Wheat Penne Rigate
7782,22993,1.0,1.0,"[0.169862586810972,0.830137413189028]",Super Seed Crispy Crackers
7809,30489,1.0,1.0,"[0.07318465329485951,0.9268153467051405]",Original Hummus
7809,8277,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Apple Honeycrisp Organic
7809,216,1.0,1.0,"[0.15415966228335462,0.8458403377166454]","Gluten Free Oatmeal, Variety Pack"
7809,25758,1.0,1.0,"[0.15415966228335462,0.8458403377166454]",Super Tea Sweet Thorn
7809,38573,1.0,1.0,"[0.20039722328697637,0.7996027767130236]",Large Trash Bags 30 Gallon
7809,39450,1.0,1.0,"[0.25292969060839793,0.747070309391602]",Oragnic Ginger Lemon Kombucha
7809,4605,1.0,1.0,"[0.4961367031241091,0.5038632968758909]",Yellow Onions
7829,48812,1.0,1.0,"[0.4895456746329147,0.5104543253670852]",Variety Pack
7839,1408,0.0,1.0,"[0.15415966228335462,0.8458403377166454]",Mini Cucumbers
7839,4605,1.0,1.0,"[0.17070065673939416,0.8292993432606058]",Yellow Onions
7839,15008,1.0,1.0,"[0.16816119842262872,0.8318388015773712]",Chocolate Hazelnut Butter
7839,10644,1.0,1.0,"[0.25168403585717086,0.7483159641428292]",Italian Extra Virgin Olive Oil
7874,11154,1.0,1.0,"[0.4975096100758225,0.5024903899241775]",Corn Pops Cereal
7885,24852,0.0,1.0,"[0.12544581916834854,0.8745541808316515]",Banana
7885,8518,1.0,1.0,"[0.17011157228989168,0.8298884277101083]",Organic Red Onion
7885,49683,0.0,1.0,"[0.24828065669789157,0.7517193433021084]",Cucumber Kirby
7885,43957,1.0,1.0,"[0.34196754635190024,0.6580324536480997]",Peanut Butter Chocolate Pretzel Gelato
7885,21367,1.0,1.0,"[0.4964280242135251,0.503571975786475]",Wild Sardines in Spring Water
7885,13668,1.0,1.0,"[0.4964280242135251,0.503571975786475]",Powersmile Peppermint Toothpaste
7955,31231,1.0,1.0,"[0.10214481830682604,0.8978551816931739]",Vitamin Water Zero Rise Orange
7969,28985,1.0,1.0,"[0.1564935648320889,0.8435064351679111]",Michigan Organic Kale
7969,2716,0.0,1.0,"[0.49746974392798443,0.5025302560720155]",Organic Greek Lowfat Yogurt With Strawberries
7969,7228,0.0,1.0,"[0.4948801331865036,0.5051198668134964]",Organic Italian Dressing
7969,18811,1.0,1.0,"[0.49746974392798443,0.5025302560720155]",Organic Apple Juice
8052,29487,1.0,1.0,"[0.10551732924124883,0.8944826707587512]",Roma Tomato
8052,44410,1.0,1.0,"[0.11236266572889513,0.8876373342711049]",Peeled Baby Carrots
8052,42585,1.0,1.0,"[0.12556135369267055,0.8744386463073295]",Organic Extra Firm Tofu
8052,48742,0.0,1.0,"[0.12432584443093367,0.8756741555690664]",Quick 1 Minute Whole Grain Oats
8052,33846,1.0,1.0,"[0.33244400858304884,0.6675559914169511]",Roasted Garlic Hummus
8076,35107,1.0,1.0,"[0.158559492537267,0.841440507462733]",Naturally Rising Crust Pepperoni Pizza
8076,4605,1.0,1.0,"[0.19711850567742828,0.8028814943225717]",Yellow Onions
8076,15100,1.0,1.0,"[0.33244400858304884,0.6675559914169511]",Fresh Spinach
8077,38689,1.0,1.0,"[0.19541369068762168,0.8045863093123783]",Organic Reduced Fat Milk
8114,34224,1.0,1.0,"[0.2521130447846282,0.7478869552153717]",Vanilla Frozen Non-Dairy Dessert Bites
8167,33120,1.0,1.0,"[0.06305525415659465,0.9369447458434054]",Organic Egg Whites
8167,33120,1.0,1.0,"[0.06305525415659465,0.9369447458434054]",Organic Egg Whites
8167,45007,1.0,1.0,"[0.07318465329485951,0.9268153467051405]",Organic Zucchini
8167,21077,0.0,1.0,"[0.08309971289141646,0.9169002871085835]",Cara Cara Navel Orange
8167,43122,1.0,1.0,"[0.11171713574447298,0.888282864255527]",Organic Bartlett Pear
8167,21137,1.0,1.0,"[0.15635465740472632,0.8436453425952737]",Organic Strawberries
8167,13877,1.0,1.0,"[0.25292969060839793,0.747070309391602]",Smoked Salmon
8167,19706,0.0,1.0,"[0.49855135241856924,0.5014486475814308]",Organic Nectarine
8259,47626,0.0,1.0,"[0.4914585191682757,0.5085414808317243]",Large Lemon
8275,13176,1.0,1.0,"[0.06753953222380561,0.9324604677761944]",Bag of Organic Bananas
8275,26914,1.0,1.0,"[0.10415808293415141,0.8958419170658486]",Bean & Cheese Burrito
